sample	binmethod	binname	pipeline_y	group	tRNA_x	rna.16S_x	rna.23S_x	rna.5S_x	Completeness	Contamination	quality	user_genome	classification	fastani_reference	Bin	tRNA_y	Sample	rna.16S_y	rna.23S_y	rna.5S_y	pipeline	tRNA_compare	rna.16S_compare	rna.5S_compare	rna.23S_compare	accession	checkm_completeness	checkm_contamination	gtdb_genome_representative	gtdb_representative	gtdb_taxonomy	ncbi_assembly_level	ncbi_date	ncbi_rrna_count	ncbi_trna_count
sample0_mNGS_metaSPAdes	MetaBAT2	bin.42	mNGS_metaSPAdes	mNGS	31.0	0	0	0	92.47	0.0	complete	sample0_mNGS_metaSPAdes+bin.42	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_B;s__Haemophilus_B ducreyi	RS_GCF_900109315.1	GCF_900109315.1	37	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	6	mNGS_metaSPAdes	0.8378378378378378	0.0	0.0	0.0	RS_GCF_900109315.1	99.6	0.0	RS_GCF_900109315.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_B;s__Haemophilus_B ducreyi	Contig	2016-10-31	9	39
sample0_Nanopore_metaflye	MetaBAT2	bin.16	Nanopore_metaflye	Nanopore	49.0	6	6	7	99.43	0.02	complete	sample0_Nanopore_metaflye+bin.16	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_B;s__Haemophilus_B ducreyi	RS_GCF_900109315.1	GCF_900109315.1	37	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	6	Nanopore_metaflye	1.3243243243243243	6.0	1.1666666666666667	6.0	RS_GCF_900109315.1	99.6	0.0	RS_GCF_900109315.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_B;s__Haemophilus_B ducreyi	Contig	2016-10-31	9	39
sample0_Nanopore_OPERA-MS	MetaBAT2	bin.23	Nanopore_OPERA-MS	mNGS+Nanopore	44.0	5	5	6	99.54	0.31	complete	sample0_Nanopore_OPERA-MS+bin.23	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_B;s__Haemophilus_B ducreyi	RS_GCF_900109315.1	GCF_900109315.1	37	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	6	Nanopore_OPERA-MS	1.1891891891891893	5.0	1.0	5.0	RS_GCF_900109315.1	99.6	0.0	RS_GCF_900109315.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_B;s__Haemophilus_B ducreyi	Contig	2016-10-31	9	39
sample0_PacBio_OPERA-MS	MetaBAT2	bin.53	PacBio_OPERA-MS	mNGS+PacBio	38.0	4	4	0	99.54	0.02	complete	sample0_PacBio_OPERA-MS+bin.53	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_B;s__Haemophilus_B ducreyi	RS_GCF_900109315.1	GCF_900109315.1	37	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	6	PacBio_OPERA-MS	1.027027027027027	4.0	0.0	4.0	RS_GCF_900109315.1	99.6	0.0	RS_GCF_900109315.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_B;s__Haemophilus_B ducreyi	Contig	2016-10-31	9	39
sample0_mNGS_metaSPAdes	bin3C	bin032	mNGS_metaSPAdes	mNGS	37.0	1	1	0	99.54	0.02	complete	sample0_mNGS_metaSPAdes+bin032	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_B;s__Haemophilus_B ducreyi	RS_GCF_900109315.1	GCF_900109315.1	37	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	6	mNGS_metaSPAdes	1.0	1.0	0.0	1.0	RS_GCF_900109315.1	99.6	0.0	RS_GCF_900109315.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_B;s__Haemophilus_B ducreyi	Contig	2016-10-31	9	39
sample0_Nanopore_OPERA-MS	bin3C	bin33	Nanopore_OPERA-MS	mNGS+Nanopore	44.0	5	5	6	99.54	0.31	complete	sample0_Nanopore_OPERA-MS+bin33	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_B;s__Haemophilus_B ducreyi	RS_GCF_900109315.1	GCF_900109315.1	37	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	6	Nanopore_OPERA-MS	1.1891891891891893	5.0	1.0	5.0	RS_GCF_900109315.1	99.6	0.0	RS_GCF_900109315.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_B;s__Haemophilus_B ducreyi	Contig	2016-10-31	9	39
sample0_PacBio_OPERA-MS	bin3C	bin031	PacBio_OPERA-MS	mNGS+PacBio	40.0	5	5	1	99.54	0.02	complete	sample0_PacBio_OPERA-MS+bin031	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_B;s__Haemophilus_B ducreyi	RS_GCF_900109315.1	GCF_900109315.1	37	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	6	PacBio_OPERA-MS	1.0810810810810811	5.0	0.1666666666666666	5.0	RS_GCF_900109315.1	99.6	0.0	RS_GCF_900109315.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_B;s__Haemophilus_B ducreyi	Contig	2016-10-31	9	39
sample0_mNGS_metaSPAdes	MetaBAT2	bin.45	mNGS_metaSPAdes	mNGS	12.0	0	0	0	54.39	0.0	medium-quality	sample0_mNGS_metaSPAdes+bin.45	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	RS_GCF_000225345.1	GCF_000225345.1	58	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	mNGS_metaSPAdes	0.2068965517241379	0.0	0.0	0.0	RS_GCF_000225345.1	99.44	0.24	RS_GCF_000225345.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	Complete Genome	2011-9-6	12	57
sample0_Nanopore_OPERA-MS	MetaBAT2	bin.3	Nanopore_OPERA-MS	mNGS+Nanopore	50.0	4	4	3	53.37	0.0	medium-quality	sample0_Nanopore_OPERA-MS+bin.3	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	RS_GCF_000225345.1	GCF_000225345.1	58	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_OPERA-MS	0.8620689655172413	1.0	0.75	1.0	RS_GCF_000225345.1	99.44	0.24	RS_GCF_000225345.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	Complete Genome	2011-9-6	12	57
sample0_PacBio_OPERA-MS	MetaBAT2	bin.8	PacBio_OPERA-MS	mNGS+PacBio	47.0	4	4	0	55.78	0.0	medium-quality	sample0_PacBio_OPERA-MS+bin.8	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	RS_GCF_000225345.1	GCF_000225345.1	58	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	PacBio_OPERA-MS	0.8103448275862069	1.0	0.0	1.0	RS_GCF_000225345.1	99.44	0.24	RS_GCF_000225345.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	Complete Genome	2011-9-6	12	57
sample2_Nanopore_metaflye	MetaBAT2	bin.4	Nanopore_metaflye	Nanopore	58.0	4	4	4	99.44	0.24	complete	sample2_Nanopore_metaflye+bin.4	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	RS_GCF_000225345.1	GCF_000225345.1	58	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_metaflye	1.0	1.0	1.0	1.0	RS_GCF_000225345.1	99.44	0.24	RS_GCF_000225345.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	Complete Genome	2011-9-6	12	57
sample0_Nanopore_metaflye	bin3C	bin15	Nanopore_metaflye	Nanopore	58.0	4	4	4	99.38	0.24	complete	sample0_Nanopore_metaflye+bin15	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	RS_GCF_000225345.1	GCF_000225345.1	58	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_metaflye	1.0	1.0	1.0	1.0	RS_GCF_000225345.1	99.44	0.24	RS_GCF_000225345.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	Complete Genome	2011-9-6	12	57
sample0_PacBio_OPERA-MS	bin3C	bin020	PacBio_OPERA-MS	mNGS+PacBio	55.0	4	4	0	99.44	0.24	complete	sample0_PacBio_OPERA-MS+bin020	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	RS_GCF_000225345.1	GCF_000225345.1	58	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	PacBio_OPERA-MS	0.9482758620689656	1.0	0.0	1.0	RS_GCF_000225345.1	99.44	0.24	RS_GCF_000225345.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	Complete Genome	2011-9-6	12	57
sample2_mNGS_metaSPAdes	bin3C	bin012	mNGS_metaSPAdes	mNGS	51.0	1	1	0	99.44	0.24	complete	sample2_mNGS_metaSPAdes+bin012	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	RS_GCF_000225345.1	GCF_000225345.1	58	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	mNGS_metaSPAdes	0.8793103448275862	0.25	0.0	0.25	RS_GCF_000225345.1	99.44	0.24	RS_GCF_000225345.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	Complete Genome	2011-9-6	12	57
sample0_mNGS_metaSPAdes	MetaBAT2	bin.5	mNGS_metaSPAdes	mNGS	39.0	0	0	2	74.16	0.0	medium-quality	sample0_mNGS_metaSPAdes+bin.5	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	RS_GCF_000195755.1	GCF_000195755.1	68	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	6	mNGS_metaSPAdes	0.5735294117647058	0.0	0.3333333333333333	0.0	RS_GCF_000195755.1	99.41	0.0	RS_GCF_000195755.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	Complete Genome	2004-4-21	16	68
sample0_Nanopore_metaflye	MetaBAT2	bin.17	Nanopore_metaflye	Nanopore	47.0	3	3	4	78.7	0.0	medium-quality	sample0_Nanopore_metaflye+bin.17	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	RS_GCF_000195755.1	GCF_000195755.1	68	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	6	Nanopore_metaflye	0.6911764705882353	0.6	0.6666666666666666	0.6	RS_GCF_000195755.1	99.41	0.0	RS_GCF_000195755.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	Complete Genome	2004-4-21	16	68
sample0_Nanopore_OPERA-MS	MetaBAT2	bin.2	Nanopore_OPERA-MS	mNGS+Nanopore	35.0	2	2	3	65.68	0.0	medium-quality	sample0_Nanopore_OPERA-MS+bin.2	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	RS_GCF_000195755.1	GCF_000195755.1	68	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	6	Nanopore_OPERA-MS	0.5147058823529411	0.4	0.5	0.4	RS_GCF_000195755.1	99.41	0.0	RS_GCF_000195755.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	Complete Genome	2004-4-21	16	68
sample0_PacBio_OPERA-MS	MetaBAT2	bin.31	PacBio_OPERA-MS	mNGS+PacBio	31.0	2	2	3	65.09	0.59	medium-quality	sample0_PacBio_OPERA-MS+bin.31	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	RS_GCF_000195755.1	GCF_000195755.1	68	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	6	PacBio_OPERA-MS	0.4558823529411764	0.4	0.5	0.4	RS_GCF_000195755.1	99.41	0.0	RS_GCF_000195755.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	Complete Genome	2004-4-21	16	68
sample0_mNGS_metaSPAdes	bin3C	bin012	mNGS_metaSPAdes	mNGS	51.0	1	1	3	99.41	1.18	complete	sample0_mNGS_metaSPAdes+bin012	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	RS_GCF_000195755.1	GCF_000195755.1	68	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	6	mNGS_metaSPAdes	0.75	0.2	0.5	0.2	RS_GCF_000195755.1	99.41	0.0	RS_GCF_000195755.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	Complete Genome	2004-4-21	16	68
sample0_Nanopore_metaflye	bin3C	bin16	Nanopore_metaflye	Nanopore	63.0	4	4	5	95.27	0.0	complete	sample0_Nanopore_metaflye+bin16	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	RS_GCF_000195755.1	GCF_000195755.1	68	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	6	Nanopore_metaflye	0.9264705882352942	0.8	0.8333333333333334	0.8	RS_GCF_000195755.1	99.41	0.0	RS_GCF_000195755.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	Complete Genome	2004-4-21	16	68
sample0_Nanopore_OPERA-MS	bin3C	bin15	Nanopore_OPERA-MS	mNGS+Nanopore	67.0	5	5	6	99.41	0.0	complete	sample0_Nanopore_OPERA-MS+bin15	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	RS_GCF_000195755.1	GCF_000195755.1	68	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	6	Nanopore_OPERA-MS	0.9852941176470588	1.0	1.0	1.0	RS_GCF_000195755.1	99.41	0.0	RS_GCF_000195755.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	Complete Genome	2004-4-21	16	68
sample0_PacBio_OPERA-MS	bin3C	bin015	PacBio_OPERA-MS	mNGS+PacBio	58.0	6	6	4	99.41	0.59	complete	sample0_PacBio_OPERA-MS+bin015	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	RS_GCF_000195755.1	GCF_000195755.1	68	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	6	PacBio_OPERA-MS	0.8529411764705882	1.2	0.6666666666666666	1.2	RS_GCF_000195755.1	99.41	0.0	RS_GCF_000195755.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Nitratidesulfovibrio;s__Nitratidesulfovibrio vulgaris	Complete Genome	2004-4-21	16	68
sample0_mNGS_metaSPAdes	MetaBAT2	bin.51	mNGS_metaSPAdes	mNGS	18.0	0	0	0	71.43	0.3	medium-quality	sample0_mNGS_metaSPAdes+bin.51	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus	RS_GCF_000422545.1	GCF_000422545.1	49	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	0	1	2	mNGS_metaSPAdes	0.3673469387755102	1.0	0.0	0.0	RS_GCF_000422545.1	100.0	0.0	RS_GCF_000422545.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus	Scaffold	2013-07-11	4	50
sample0_Nanopore_metaflye	MetaBAT2	bin.6	Nanopore_metaflye	Nanopore	58.0	3	3	3	100.0	0.0	complete	sample0_Nanopore_metaflye+bin.6	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus	RS_GCF_000422545.1	GCF_000422545.1	49	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	0	1	2	Nanopore_metaflye	1.183673469387755	1.0	1.5	3.0	RS_GCF_000422545.1	100.0	0.0	RS_GCF_000422545.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus	Scaffold	2013-07-11	4	50
sample2_Nanopore_OPERA-MS	MetaBAT2	bin.36	Nanopore_OPERA-MS	mNGS+Nanopore	2.0	0	0	0	4.17	0.0	low-quality	sample2_Nanopore_OPERA-MS+bin.36	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus	RS_GCF_000422545.1	GCF_000422545.1	49	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	0	1	2	Nanopore_OPERA-MS	0.0408163265306122	1.0	0.0	0.0	RS_GCF_000422545.1	100.0	0.0	RS_GCF_000422545.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus	Scaffold	2013-07-11	4	50
sample2_PacBio_OPERA-MS	MetaBAT2	bin.37	PacBio_OPERA-MS	mNGS+PacBio	26.0	1	1	1	56.8	0.0	medium-quality	sample2_PacBio_OPERA-MS+bin.37	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus	RS_GCF_000422545.1	GCF_000422545.1	49	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	0	1	2	PacBio_OPERA-MS	0.5306122448979592	1.0	0.5	1.0	RS_GCF_000422545.1	100.0	0.0	RS_GCF_000422545.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus	Scaffold	2013-07-11	4	50
sample0_Nanopore_metaflye	bin3C	bin10	Nanopore_metaflye	Nanopore	58.0	3	3	3	100.0	0.0	complete	sample0_Nanopore_metaflye+bin10	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus	RS_GCF_000422545.1	GCF_000422545.1	49	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	0	1	2	Nanopore_metaflye	1.183673469387755	1.0	1.5	3.0	RS_GCF_000422545.1	100.0	0.0	RS_GCF_000422545.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus	Scaffold	2013-07-11	4	50
sample2_mNGS_metaSPAdes	bin3C	bin007	mNGS_metaSPAdes	mNGS	31.0	1	1	1	99.41	0.0	complete	sample2_mNGS_metaSPAdes+bin007	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus	RS_GCF_000422545.1	GCF_000422545.1	49	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	0	1	2	mNGS_metaSPAdes	0.6326530612244898	1.0	0.5	1.0	RS_GCF_000422545.1	100.0	0.0	RS_GCF_000422545.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus	Scaffold	2013-07-11	4	50
sample2_PacBio_OPERA-MS	bin3C	bin011	PacBio_OPERA-MS	mNGS+PacBio	53.0	3	3	2	100.0	0.0	complete	sample2_PacBio_OPERA-MS+bin011	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus	RS_GCF_000422545.1	GCF_000422545.1	49	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	0	1	2	PacBio_OPERA-MS	1.0816326530612246	1.0	1.0	3.0	RS_GCF_000422545.1	100.0	0.0	RS_GCF_000422545.1	t	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus	Scaffold	2013-07-11	4	50
sample0_mNGS_metaSPAdes	MetaBAT2	bin.6	mNGS_metaSPAdes	mNGS	39.0	0	0	0	99.77	0.0	complete	sample0_mNGS_metaSPAdes+bin.6	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Coraliomargarita;s__Coraliomargarita akajimensis	RS_GCF_000025905.1	GCF_000025905.1	47	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	mNGS_metaSPAdes	0.8297872340425532	0.0	0.0	0.0	RS_GCF_000025905.1	99.77	0.0	RS_GCF_000025905.1	t	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Coraliomargarita;s__Coraliomargarita akajimensis	Complete Genome	2010-4-5	6	46
sample0_Nanopore_metaflye	MetaBAT2	bin.12	Nanopore_metaflye	Nanopore	47.0	2	2	2	99.77	0.0	complete	sample0_Nanopore_metaflye+bin.12	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Coraliomargarita;s__Coraliomargarita akajimensis	RS_GCF_000025905.1	GCF_000025905.1	47	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	Nanopore_metaflye	1.0	1.0	1.0	1.0	RS_GCF_000025905.1	99.77	0.0	RS_GCF_000025905.1	t	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Coraliomargarita;s__Coraliomargarita akajimensis	Complete Genome	2010-4-5	6	46
sample0_Nanopore_OPERA-MS	MetaBAT2	bin.17	Nanopore_OPERA-MS	mNGS+Nanopore	47.0	2	2	2	99.77	0.0	complete	sample0_Nanopore_OPERA-MS+bin.17	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Coraliomargarita;s__Coraliomargarita akajimensis	RS_GCF_000025905.1	GCF_000025905.1	47	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	2	2	2	Nanopore_OPERA-MS	1.0	1.0	1.0	1.0	RS_GCF_000025905.1	99.77	0.0	RS_GCF_000025905.1	t	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Coraliomargarita;s__Coraliomargarita akajimensis	Complete Genome	2010-4-5	6	46
